symbol,order_type,lots,status,open_price,close_price,stop_loss,take_profit,magic_number,order_number,open_time,close_time,profit
USDJPY60,2,5,2,89.76,89.713,0,0,1235,10330,2008-12-22 18:45:00 +0900,2008-12-22 18:52:00 +0900,0.235
USDJPY60,1,10,2,89.713,89.74,0,0,1234,10331,2008-12-22 18:52:00 +0900,2008-12-22 18:56:00 +0900,0.27
USDJPY60,2,5,2,89.74,89.663,0,0,1235,10332,2008-12-22 18:56:00 +0900,2008-12-22 19:01:00 +0900,0.385
USDJPY60,1,10,2,89.663,89.83,0,0,1234,10333,2008-12-22 19:01:00 +0900,2008-12-22 19:23:00 +0900,1.67
USDJPY60,2,5,2,89.83,89.863,0,0,1235,10334,2008-12-22 19:23:00 +0900,2008-12-22 21:10:00 +0900,-0.165
USDJPY60,1,10,2,89.863,90.05,0,0,1234,10335,2008-12-22 21:10:00 +0900,2008-12-22 21:37:00 +0900,1.87
USDJPY60,2,5,2,90.05,89.893,0,0,1235,10336,2008-12-22 21:37:00 +0900,2008-12-22 22:04:00 +0900,0.785
USDJPY60,1,10,2,89.893,89.99,0,0,1234,10337,2008-12-22 22:04:00 +0900,2008-12-22 22:30:00 +0900,0.97
USDJPY60,2,5,2,89.99,89.873,0,0,1235,10338,2008-12-22 22:30:00 +0900,2008-12-22 22:40:00 +0900,0.585
USDJPY60,1,10,2,89.873,89.92,0,0,1234,10339,2008-12-22 22:40:00 +0900,2008-12-23 00:30:00 +0900,0.47
USDJPY60,2,5,2,89.92,90.073,0,0,1235,10340,2008-12-23 00:30:00 +0900,2008-12-23 02:44:00 +0900,-0.765
USDJPY60,1,10,2,90.073,90.13,0,0,1234,10341,2008-12-23 02:44:00 +0900,2008-12-23 03:09:00 +0900,0.57
USDJPY60,2,5,2,90.13,90.033,0,0,1235,10342,2008-12-23 03:09:00 +0900,2008-12-23 04:16:00 +0900,0.485
USDJPY60,1,10,2,90.033,90.16,0,0,1234,10343,2008-12-23 04:16:00 +0900,2008-12-23 06:04:00 +0900,1.27
USDJPY60,2,5,2,90.16,90.183,0,0,1235,10344,2008-12-23 06:04:00 +0900,2008-12-23 07:54:00 +0900,-0.115
USDJPY60,1,10,2,90.183,90.26,0,0,1234,10345,2008-12-23 07:54:00 +0900,2008-12-23 09:15:00 +0900,0.77
USDJPY60,2,5,2,90.26,90.193,0,0,1235,10346,2008-12-23 09:15:00 +0900,2008-12-23 09:35:00 +0900,0.335
USDJPY60,1,10,2,90.193,90.2,0,0,1234,10347,2008-12-23 09:35:00 +0900,2008-12-23 10:10:00 +0900,0.07
USDJPY60,2,5,2,90.2,90.203,0,0,1235,10348,2008-12-23 10:10:00 +0900,2008-12-23 10:35:00 +0900,-0.015
USDJPY60,1,10,2,90.203,90.25,0,0,1234,10349,2008-12-23 10:35:00 +0900,2008-12-23 10:41:00 +0900,0.47
USDJPY60,2,5,2,90.25,90.263,0,0,1235,10350,2008-12-23 10:41:00 +0900,2008-12-23 12:01:00 +0900,-0.065
USDJPY60,1,10,2,90.263,90.23,0,0,1234,10351,2008-12-23 12:01:00 +0900,2008-12-23 13:26:00 +0900,-0.33
USDJPY60,2,5,2,90.23,90.283,0,0,1235,10352,2008-12-23 13:26:00 +0900,2008-12-23 15:11:00 +0900,-0.265
USDJPY60,1,10,2,90.283,90.32,0,0,1234,10353,2008-12-23 15:11:00 +0900,2008-12-23 15:29:00 +0900,0.37
USDJPY60,2,5,2,90.32,90.263,0,0,1235,10354,2008-12-23 15:29:00 +0900,2008-12-23 16:24:00 +0900,0.285
USDJPY60,1,10,2,90.263,90.15,0,0,1234,10355,2008-12-23 16:24:00 +0900,2008-12-23 20:10:00 +0900,-1.13
USDJPY60,2,5,2,90.15,90.043,0,0,1235,10356,2008-12-23 20:10:00 +0900,2008-12-23 20:22:00 +0900,0.535
USDJPY60,1,10,2,90.043,90.11,0,0,1234,10357,2008-12-23 20:22:00 +0900,2008-12-23 21:07:00 +0900,0.67
USDJPY60,2,5,2,90.11,90.033,0,0,1235,10358,2008-12-23 21:07:00 +0900,2008-12-23 21:51:00 +0900,0.385
USDJPY60,1,10,2,90.033,90.05,0,0,1234,10359,2008-12-23 21:51:00 +0900,2008-12-23 22:20:00 +0900,0.17
USDJPY60,2,5,2,90.05,90.223,0,0,1235,10360,2008-12-23 22:20:00 +0900,2008-12-24 00:22:00 +0900,-0.865
USDJPY60,1,10,2,90.223,90.38,0,0,1234,10361,2008-12-24 00:22:00 +0900,2008-12-24 00:34:00 +0900,1.57
USDJPY60,2,5,2,90.38,90.593,0,0,1235,10362,2008-12-24 00:34:00 +0900,2008-12-24 02:47:00 +0900,-1.065
USDJPY60,1,10,2,90.593,90.74,0,0,1234,10363,2008-12-24 02:47:00 +0900,2008-12-24 02:55:00 +0900,1.47
USDJPY60,2,5,2,90.74,90.713,0,0,1235,10364,2008-12-24 02:55:00 +0900,2008-12-24 04:17:00 +0900,0.135
USDJPY60,1,10,2,90.713,90.73,0,0,1234,10365,2008-12-24 04:17:00 +0900,2008-12-24 04:44:00 +0900,0.17
USDJPY60,2,5,2,90.73,90.693,0,0,1235,10366,2008-12-24 04:44:00 +0900,2008-12-24 05:02:00 +0900,0.185
USDJPY60,1,10,2,90.693,90.77,0,0,1234,10367,2008-12-24 05:02:00 +0900,2008-12-24 05:05:00 +0900,0.77
USDJPY60,2,5,2,90.77,90.923,0,0,1235,10368,2008-12-24 05:05:00 +0900,2008-12-24 07:44:00 +0900,-0.765
USDJPY60,1,10,2,90.923,90.44,0,0,1234,10369,2008-12-24 07:44:00 +0900,2008-12-24 12:01:00 +0900,-4.83
USDJPY60,2,5,2,90.44,90.363,0,0,1235,10370,2008-12-24 12:01:00 +0900,2008-12-24 12:16:00 +0900,0.385
USDJPY60,1,10,2,90.363,90.42,0,0,1234,10371,2008-12-24 12:16:00 +0900,2008-12-24 12:26:00 +0900,0.57
USDJPY60,2,5,2,90.42,90.413,0,0,1235,10372,2008-12-24 12:26:00 +0900,2008-12-24 12:28:00 +0900,0.035
USDJPY60,1,10,2,90.413,90.41,0,0,1234,10373,2008-12-24 12:28:00 +0900,2008-12-24 12:33:00 +0900,-0.03
USDJPY60,2,5,2,90.41,90.393,0,0,1235,10374,2008-12-24 12:33:00 +0900,2008-12-24 12:42:00 +0900,0.085
USDJPY60,1,10,2,90.393,90.44,0,0,1234,10375,2008-12-24 12:42:00 +0900,2008-12-24 12:51:00 +0900,0.47
USDJPY60,2,5,2,90.44,90.433,0,0,1235,10376,2008-12-24 12:51:00 +0900,2008-12-24 13:54:00 +0900,0.035
USDJPY60,1,10,2,90.433,90.37,0,0,1234,10377,2008-12-24 13:54:00 +0900,2008-12-24 15:26:00 +0900,-0.63
USDJPY60,2,5,2,90.37,90.373,0,0,1235,10378,2008-12-24 15:26:00 +0900,2008-12-24 16:25:00 +0900,-0.015
USDJPY60,1,10,2,90.373,90.45,0,0,1234,10379,2008-12-24 16:25:00 +0900,2008-12-24 18:29:00 +0900,0.77
USDJPY60,2,5,2,90.45,90.383,0,0,1235,10380,2008-12-24 18:29:00 +0900,2008-12-24 19:07:00 +0900,0.335
USDJPY60,1,10,2,90.383,90.48,0,0,1234,10381,2008-12-24 19:07:00 +0900,2008-12-24 19:11:00 +0900,0.97
USDJPY60,2,5,2,90.48,90.363,0,0,1235,10382,2008-12-24 19:11:00 +0900,2008-12-24 20:32:00 +0900,0.585
USDJPY60,1,10,2,90.363,90.46,0,0,1234,10383,2008-12-24 20:32:00 +0900,2008-12-24 21:26:00 +0900,0.97
USDJPY60,2,5,2,90.46,90.393,0,0,1235,10384,2008-12-24 21:26:00 +0900,2008-12-24 22:35:00 +0900,0.335
USDJPY60,1,10,2,90.393,90.45,0,0,1234,10385,2008-12-24 22:35:00 +0900,2008-12-24 22:55:00 +0900,0.57
USDJPY60,2,5,2,90.45,90.473,0,0,1235,10386,2008-12-24 22:55:00 +0900,2008-12-24 23:55:00 +0900,-0.115
USDJPY60,1,10,2,90.473,90.51,0,0,1234,10387,2008-12-24 23:55:00 +0900,2008-12-24 23:58:00 +0900,0.37
USDJPY60,2,5,2,90.51,90.493,0,0,1235,10388,2008-12-24 23:58:00 +0900,2008-12-25 00:35:00 +0900,0.085
USDJPY60,1,10,2,90.493,90.53,0,0,1234,10389,2008-12-25 00:35:00 +0900,2008-12-25 00:41:00 +0900,0.37
USDJPY60,2,5,2,90.53,90.523,0,0,1235,10390,2008-12-25 00:41:00 +0900,2008-12-25 00:42:00 +0900,0.035
USDJPY60,1,10,2,90.523,90.49,0,0,1234,10391,2008-12-25 00:42:00 +0900,2008-12-25 00:43:00 +0900,-0.33
USDJPY60,2,5,2,90.49,90.633,0,0,1235,10392,2008-12-25 00:43:00 +0900,2008-12-25 03:08:00 +0900,-0.715
USDJPY60,1,10,2,90.633,90.45,0,0,1234,10393,2008-12-25 03:08:00 +0900,2008-12-25 06:17:00 +0900,-1.83
USDJPY60,2,5,2,90.45,90.373,0,0,1235,10394,2008-12-25 06:17:00 +0900,2008-12-25 06:44:00 +0900,0.385
USDJPY60,1,10,2,90.373,90.44,0,0,1234,10395,2008-12-25 06:44:00 +0900,2008-12-25 08:16:00 +0900,0.67
USDJPY60,2,5,2,90.44,90.453,0,0,1235,10396,2008-12-25 08:16:00 +0900,2008-12-25 09:56:00 +0900,-0.065
USDJPY60,1,10,2,90.453,90.55,0,0,1234,10397,2008-12-25 09:56:00 +0900,2008-12-25 10:50:00 +0900,0.97
USDJPY60,2,5,2,90.55,90.483,0,0,1235,10398,2008-12-25 10:50:00 +0900,2008-12-25 11:47:00 +0900,0.335
USDJPY60,1,10,2,90.483,90.5,0,0,1234,10399,2008-12-25 11:47:00 +0900,2008-12-25 12:04:00 +0900,0.17
USDJPY60,2,5,2,90.5,90.493,0,0,1235,10400,2008-12-25 12:04:00 +0900,2008-12-25 12:18:00 +0900,0.035
USDJPY60,1,10,2,90.493,90.5,0,0,1234,10401,2008-12-25 12:18:00 +0900,2008-12-25 12:40:00 +0900,0.07
USDJPY60,2,5,2,90.5,90.473,0,0,1235,10402,2008-12-25 12:40:00 +0900,2008-12-25 12:50:00 +0900,0.135
USDJPY60,1,10,2,90.473,90.53,0,0,1234,10403,2008-12-25 12:50:00 +0900,2008-12-26 09:06:00 +0900,0.57
USDJPY60,2,5,2,90.53,90.643,0,0,1235,10404,2008-12-26 09:06:00 +0900,2008-12-26 10:45:00 +0900,-0.565
USDJPY60,1,10,2,90.643,90.4,0,0,1234,10405,2008-12-26 10:45:00 +0900,2008-12-26 15:01:00 +0900,-2.43
USDJPY60,2,5,2,90.4,90.423,0,0,1235,10406,2008-12-26 15:01:00 +0900,2008-12-26 16:39:00 +0900,-0.115
USDJPY60,1,10,2,90.423,90.47,0,0,1234,10407,2008-12-26 16:39:00 +0900,2008-12-26 16:50:00 +0900,0.47
USDJPY60,2,5,2,90.47,90.443,0,0,1235,10408,2008-12-26 16:50:00 +0900,2008-12-26 17:20:00 +0900,0.135
USDJPY60,1,10,2,90.443,90.45,0,0,1234,10409,2008-12-26 17:20:00 +0900,2008-12-26 18:11:00 +0900,0.07
USDJPY60,2,5,2,90.45,90.413,0,0,1235,10410,2008-12-26 18:11:00 +0900,2008-12-26 18:46:00 +0900,0.185
USDJPY60,1,10,2,90.413,90.48,0,0,1234,10411,2008-12-26 18:46:00 +0900,2008-12-26 18:59:00 +0900,0.67
USDJPY60,2,5,2,90.48,90.433,0,0,1235,10412,2008-12-26 18:59:00 +0900,2008-12-26 19:58:00 +0900,0.235
USDJPY60,1,10,2,90.433,90.41,0,0,1234,10413,2008-12-26 19:58:00 +0900,2008-12-26 21:34:00 +0900,-0.23
USDJPY60,2,5,2,90.41,90.403,0,0,1235,10414,2008-12-26 21:34:00 +0900,2008-12-26 22:10:00 +0900,0.035
USDJPY60,1,10,2,90.403,90.48,0,0,1234,10415,2008-12-26 22:10:00 +0900,2008-12-26 22:21:00 +0900,0.77
USDJPY60,2,5,2,90.48,90.643,0,0,1235,10416,2008-12-26 22:21:00 +0900,2008-12-27 01:51:00 +0900,-0.815
USDJPY60,1,10,2,90.643,90.69,0,0,1234,10417,2008-12-27 01:51:00 +0900,2008-12-27 02:04:00 +0900,0.47
USDJPY60,2,5,2,90.69,90.633,0,0,1235,10418,2008-12-27 02:04:00 +0900,2008-12-27 02:31:00 +0900,0.285
USDJPY60,1,10,2,90.633,90.7,0,0,1234,10419,2008-12-27 02:31:00 +0900,2008-12-27 02:58:00 +0900,0.67
USDJPY60,2,5,2,90.7,90.663,0,0,1235,10420,2008-12-27 02:58:00 +0900,2008-12-27 04:02:00 +0900,0.185
USDJPY60,1,10,2,90.663,90.58,0,0,1234,10421,2008-12-27 04:02:00 +0900,2008-12-27 05:30:00 +0900,-0.83
USDJPY60,2,5,2,90.58,90.663,0,0,1235,10422,2008-12-27 05:30:00 +0900,2008-12-29 07:15:00 +0900,-0.415
USDJPY60,1,10,2,90.663,90.68,0,0,1234,10423,2008-12-29 07:15:00 +0900,2008-12-29 08:37:00 +0900,0.17
USDJPY60,2,5,2,90.68,90.633,0,0,1235,10424,2008-12-29 08:37:00 +0900,2008-12-29 09:30:00 +0900,0.235
USDJPY60,1,10,2,90.633,90.68,0,0,1234,10425,2008-12-29 09:30:00 +0900,2008-12-29 09:57:00 +0900,0.47
USDJPY60,2,5,2,90.68,90.613,0,0,1235,10426,2008-12-29 09:57:00 +0900,2008-12-29 10:33:00 +0900,0.335
USDJPY60,1,10,2,90.613,90.63,0,0,1234,10427,2008-12-29 10:33:00 +0900,2008-12-29 10:56:00 +0900,0.17
USDJPY60,2,5,2,90.63,90.643,0,0,1235,10428,2008-12-29 10:56:00 +0900,2008-12-29 11:05:00 +0900,-0.065
USDJPY60,1,10,2,90.643,90.57,0,0,1234,10429,2008-12-29 11:05:00 +0900,2008-12-29 12:58:00 +0900,-0.73
USDJPY60,2,5,2,90.57,90.573,0,0,1235,10430,2008-12-29 12:58:00 +0900,2008-12-29 13:01:00 +0900,-0.015
USDJPY60,1,10,2,90.573,90.57,0,0,1234,10431,2008-12-29 13:01:00 +0900,2008-12-29 14:30:00 +0900,-0.03
USDJPY60,2,5,2,90.57,90.523,0,0,1235,10432,2008-12-29 14:30:00 +0900,2008-12-29 14:38:00 +0900,0.235
USDJPY60,1,10,2,90.523,90.47,0,0,1234,10433,2008-12-29 14:38:00 +0900,2008-12-29 17:28:00 +0900,-0.53
USDJPY60,2,5,2,90.47,90.413,0,0,1235,10434,2008-12-29 17:28:00 +0900,2008-12-29 18:23:00 +0900,0.285
USDJPY60,1,10,2,90.413,90.41,0,0,1234,10435,2008-12-29 18:23:00 +0900,2008-12-29 19:07:00 +0900,-0.03
USDJPY60,2,5,2,90.41,90.443,0,0,1235,10436,2008-12-29 19:07:00 +0900,2008-12-29 19:12:00 +0900,-0.165
USDJPY60,1,10,2,90.443,90.45,0,0,1234,10437,2008-12-29 19:12:00 +0900,2008-12-29 19:25:00 +0900,0.07
USDJPY60,2,5,2,90.45,90.373,0,0,1235,10438,2008-12-29 19:25:00 +0900,2008-12-29 19:48:00 +0900,0.385
USDJPY60,1,10,2,90.373,90.17,0,0,1234,10439,2008-12-29 19:48:00 +0900,2008-12-29 21:21:00 +0900,-2.03
USDJPY60,2,5,2,90.17,90.313,0,0,1235,10440,2008-12-29 21:21:00 +0900,2008-12-29 23:10:00 +0900,-0.715
USDJPY60,1,10,2,90.313,90.33,0,0,1234,10441,2008-12-29 23:10:00 +0900,2008-12-30 01:19:00 +0900,0.17
USDJPY60,2,5,2,90.33,90.193,0,0,1235,10442,2008-12-30 01:19:00 +0900,2008-12-30 02:43:00 +0900,0.685
USDJPY60,1,10,2,90.193,90.13,0,0,1234,10443,2008-12-30 02:43:00 +0900,2008-12-30 04:06:00 +0900,-0.63
USDJPY60,2,5,2,90.13,90.653,0,0,1235,10444,2008-12-30 04:06:00 +0900,2008-12-30 08:47:00 +0900,-2.615
USDJPY60,1,10,2,90.653,90.84,0,0,1234,10445,2008-12-30 08:47:00 +0900,2008-12-30 09:52:00 +0900,1.87
USDJPY60,2,5,2,90.84,90.663,0,0,1235,10446,2008-12-30 09:52:00 +0900,2008-12-30 10:41:00 +0900,0.885
USDJPY60,1,10,2,90.663,90.31,0,0,1234,10447,2008-12-30 10:41:00 +0900,2008-12-30 15:18:00 +0900,-3.53
USDJPY60,2,5,2,90.31,90.303,0,0,1235,10448,2008-12-30 15:18:00 +0900,2008-12-30 16:56:00 +0900,0.035
USDJPY60,1,10,2,90.303,90.38,0,0,1234,10449,2008-12-30 16:56:00 +0900,2008-12-30 18:13:00 +0900,0.77
USDJPY60,2,5,2,90.38,90.193,0,0,1235,10450,2008-12-30 18:13:00 +0900,2008-12-30 18:35:00 +0900,0.935
USDJPY60,1,10,2,90.193,90.23,0,0,1234,10451,2008-12-30 18:35:00 +0900,2008-12-30 20:18:00 +0900,0.37
USDJPY60,2,5,2,90.23,90.293,0,0,1235,10452,2008-12-30 20:18:00 +0900,2008-12-30 23:13:00 +0900,-0.315
USDJPY60,1,10,2,90.293,90.31,0,0,1234,10453,2008-12-30 23:13:00 +0900,2008-12-31 00:34:00 +0900,0.17
USDJPY60,2,5,2,90.31,90.263,0,0,1235,10454,2008-12-31 00:34:00 +0900,2008-12-31 01:04:00 +0900,0.235
USDJPY60,1,10,2,90.263,90.32,0,0,1234,10455,2008-12-31 01:04:00 +0900,2008-12-31 01:28:00 +0900,0.57
USDJPY60,2,5,2,90.32,90.333,0,0,1235,10456,2008-12-31 01:28:00 +0900,2008-12-31 02:29:00 +0900,-0.065
USDJPY60,1,10,2,90.333,90.4,0,0,1234,10457,2008-12-31 02:29:00 +0900,2008-12-31 02:40:00 +0900,0.67
USDJPY60,2,5,2,90.4,90.333,0,0,1235,10458,2008-12-31 02:40:00 +0900,2008-12-31 03:00:00 +0900,0.335
USDJPY60,1,10,2,90.333,90.23,0,0,1234,10459,2008-12-31 03:00:00 +0900,2008-12-31 05:12:00 +0900,-1.03
USDJPY60,2,5,2,90.23,90.233,0,0,1235,10460,2008-12-31 05:12:00 +0900,2008-12-31 05:23:00 +0900,-0.015
USDJPY60,1,10,2,90.233,90.29,0,0,1234,10461,2008-12-31 05:23:00 +0900,2008-12-31 05:33:00 +0900,0.57
USDJPY60,2,5,2,90.29,90.253,0,0,1235,10462,2008-12-31 05:33:00 +0900,2008-12-31 06:45:00 +0900,0.185
USDJPY60,1,10,2,90.253,90.37,0,0,1234,10463,2008-12-31 06:45:00 +0900,2008-12-31 07:04:00 +0900,1.17
USDJPY60,2,5,2,90.37,90.243,0,0,1235,10464,2008-12-31 07:04:00 +0900,2008-12-31 07:32:00 +0900,0.635
USDJPY60,1,10,2,90.243,90.28,0,0,1234,10465,2008-12-31 07:32:00 +0900,2008-12-31 08:46:00 +0900,0.37
USDJPY60,2,5,2,90.28,90.363,0,0,1235,10466,2008-12-31 08:46:00 +0900,2008-12-31 10:56:00 +0900,-0.415
USDJPY60,1,10,2,90.363,90.36,0,0,1234,10467,2008-12-31 10:56:00 +0900,2008-12-31 10:59:00 +0900,-0.03
USDJPY60,2,5,2,90.36,90.353,0,0,1235,10468,2008-12-31 10:59:00 +0900,2008-12-31 11:26:00 +0900,0.035
USDJPY60,1,10,2,90.353,90.38,0,0,1234,10469,2008-12-31 11:26:00 +0900,2008-12-31 11:51:00 +0900,0.27
USDJPY60,2,5,2,90.38,90.333,0,0,1235,10470,2008-12-31 11:51:00 +0900,2008-12-31 12:24:00 +0900,0.235
USDJPY60,1,10,2,90.333,90.36,0,0,1234,10471,2008-12-31 12:24:00 +0900,2008-12-31 12:49:00 +0900,0.27
USDJPY60,2,5,2,90.36,90.363,0,0,1235,10472,2008-12-31 12:49:00 +0900,2008-12-31 13:01:00 +0900,-0.015
USDJPY60,1,10,2,90.363,90.33,0,0,1234,10473,2008-12-31 13:01:00 +0900,2008-12-31 17:07:00 +0900,-0.33
USDJPY60,2,5,2,90.33,90.223,0,0,1235,10474,2008-12-31 17:07:00 +0900,2008-12-31 17:27:00 +0900,0.535
USDJPY60,1,10,2,90.223,90.31,0,0,1234,10475,2008-12-31 17:27:00 +0900,2008-12-31 17:41:00 +0900,0.87
USDJPY60,2,5,2,90.31,90.163,0,0,1235,10476,2008-12-31 17:41:00 +0900,2008-12-31 18:33:00 +0900,0.735
USDJPY60,1,10,2,90.163,90.22,0,0,1234,10477,2008-12-31 18:33:00 +0900,2008-12-31 19:54:00 +0900,0.57
USDJPY60,2,5,2,90.22,90.223,0,0,1235,10478,2008-12-31 19:54:00 +0900,2008-12-31 19:55:00 +0900,-0.015
USDJPY60,1,10,2,90.223,90.26,0,0,1234,10479,2008-12-31 19:55:00 +0900,2008-12-31 20:21:00 +0900,0.37
USDJPY60,2,5,2,90.26,90.663,0,0,1235,10480,2008-12-31 20:21:00 +0900,2009-01-01 00:22:00 +0900,-2.015
USDJPY60,1,10,2,90.663,90.85,0,0,1234,10481,2009-01-01 00:22:00 +0900,2009-01-01 00:48:00 +0900,1.87
USDJPY60,2,5,2,90.85,90.693,0,0,1235,10482,2009-01-01 00:48:00 +0900,2009-01-01 01:33:00 +0900,0.785
USDJPY60,1,10,2,90.693,90.85,0,0,1234,10483,2009-01-01 01:33:00 +0900,2009-01-01 01:51:00 +0900,1.57
USDJPY60,2,5,2,90.85,90.753,0,0,1235,10484,2009-01-01 01:51:00 +0900,2009-01-01 02:11:00 +0900,0.485
USDJPY60,1,10,2,90.753,90.81,0,0,1234,10485,2009-01-01 02:11:00 +0900,2009-01-01 02:26:00 +0900,0.57
USDJPY60,2,5,2,90.81,90.763,0,0,1235,10486,2009-01-01 02:26:00 +0900,2009-01-01 02:56:00 +0900,0.235
USDJPY60,1,10,2,90.763,90.8,0,0,1234,10487,2009-01-01 02:56:00 +0900,2009-01-01 02:57:00 +0900,0.37
USDJPY60,2,5,2,90.8,90.773,0,0,1235,10488,2009-01-01 02:57:00 +0900,2009-01-01 02:59:00 +0900,0.135
USDJPY60,1,10,2,90.773,90.8,0,0,1234,10489,2009-01-01 02:59:00 +0900,2009-01-01 03:00:00 +0900,0.27
USDJPY60,2,5,2,90.8,90.783,0,0,1235,10490,2009-01-01 03:00:00 +0900,2009-01-01 03:08:00 +0900,0.085
USDJPY60,1,10,2,90.783,90.85,0,0,1234,10491,2009-01-01 03:08:00 +0900,2009-01-01 03:32:00 +0900,0.67
USDJPY60,2,5,2,90.85,90.653,0,0,1235,10492,2009-01-01 03:32:00 +0900,2009-01-02 07:09:00 +0900,0.985
USDJPY60,1,10,2,90.653,90.84,0,0,1234,10493,2009-01-02 07:09:00 +0900,2009-01-02 07:31:00 +0900,1.87
USDJPY60,2,5,2,90.84,90.793,0,0,1235,10494,2009-01-02 07:31:00 +0900,2009-01-02 08:19:00 +0900,0.235
USDJPY60,1,10,2,90.793,90.78,0,0,1234,10495,2009-01-02 08:19:00 +0900,2009-01-02 09:50:00 +0900,-0.13
USDJPY60,2,5,2,90.78,90.723,0,0,1235,10496,2009-01-02 09:50:00 +0900,2009-01-02 10:31:00 +0900,0.285
USDJPY60,1,10,2,90.723,90.76,0,0,1234,10497,2009-01-02 10:31:00 +0900,2009-01-02 10:47:00 +0900,0.37
USDJPY60,2,5,2,90.76,91.073,0,0,1235,10498,2009-01-02 10:47:00 +0900,2009-01-02 14:18:00 +0900,-1.565
USDJPY60,1,10,2,91.073,91.16,0,0,1234,10499,2009-01-02 14:18:00 +0900,2009-01-02 14:38:00 +0900,0.87
USDJPY60,2,5,2,91.16,91.103,0,0,1235,10500,2009-01-02 14:38:00 +0900,2009-01-02 15:29:00 +0900,0.285
USDJPY60,1,10,2,91.103,91.17,0,0,1234,10501,2009-01-02 15:29:00 +0900,2009-01-02 15:51:00 +0900,0.67
USDJPY60,2,5,2,91.17,91.153,0,0,1235,10502,2009-01-02 15:51:00 +0900,2009-01-02 17:25:00 +0900,0.085
USDJPY60,1,10,2,91.153,91.19,0,0,1234,10503,2009-01-02 17:25:00 +0900,2009-01-02 18:00:00 +0900,0.37
USDJPY60,2,5,2,91.19,91.153,0,0,1235,10504,2009-01-02 18:00:00 +0900,2009-01-02 18:01:00 +0900,0.185
USDJPY60,1,10,2,91.153,91.2,0,0,1234,10505,2009-01-02 18:01:00 +0900,2009-01-02 18:35:00 +0900,0.47
USDJPY60,2,5,2,91.2,91.193,0,0,1235,10506,2009-01-02 18:35:00 +0900,2009-01-02 18:38:00 +0900,0.035
USDJPY60,1,10,2,91.193,91.23,0,0,1234,10507,2009-01-02 18:38:00 +0900,2009-01-02 18:39:00 +0900,0.37
USDJPY60,2,5,2,91.23,91.143,0,0,1235,10508,2009-01-02 18:39:00 +0900,2009-01-02 19:18:00 +0900,0.435
USDJPY60,1,10,2,91.143,91.19,0,0,1234,10509,2009-01-02 19:18:00 +0900,2009-01-02 20:18:00 +0900,0.47
USDJPY60,2,5,2,91.19,91.143,0,0,1235,10510,2009-01-02 20:18:00 +0900,2009-01-02 20:26:00 +0900,0.235
USDJPY60,1,10,2,91.143,91.2,0,0,1234,10511,2009-01-02 20:26:00 +0900,2009-01-02 20:33:00 +0900,0.57
USDJPY60,2,5,2,91.2,91.173,0,0,1235,10512,2009-01-02 20:33:00 +0900,2009-01-02 20:37:00 +0900,0.135
USDJPY60,1,10,2,91.173,91.16,0,0,1234,10513,2009-01-02 20:37:00 +0900,2009-01-02 20:42:00 +0900,-0.13
USDJPY60,2,5,2,91.16,91.283,0,0,1235,10514,2009-01-02 20:42:00 +0900,2009-01-02 22:40:00 +0900,-0.615
USDJPY60,1,10,2,91.283,90.98,0,0,1234,10515,2009-01-02 22:40:00 +0900,2009-01-03 01:31:00 +0900,-3.03
USDJPY60,2,5,2,90.98,92.143,0,0,1235,10516,2009-01-03 01:31:00 +0900,2009-01-03 06:30:00 +0900,-5.815
USDJPY60,1,10,2,92.143,92.09,0,0,1234,10517,2009-01-03 06:30:00 +0900,2009-01-05 07:44:00 +0900,-0.53
USDJPY60,2,5,2,92.09,91.973,0,0,1235,10518,2009-01-05 07:44:00 +0900,2009-01-05 09:06:00 +0900,0.585
USDJPY60,1,10,2,91.973,92.06,0,0,1234,10519,2009-01-05 09:06:00 +0900,2009-01-05 09:52:00 +0900,0.87
USDJPY60,2,5,2,92.06,92.003,0,0,1235,10520,2009-01-05 09:52:00 +0900,2009-01-05 10:41:00 +0900,0.285
USDJPY60,1,10,2,92.003,92.08,0,0,1234,10521,2009-01-05 10:41:00 +0900,2009-01-05 11:11:00 +0900,0.77
USDJPY60,2,5,2,92.08,92.023,0,0,1235,10522,2009-01-05 11:11:00 +0900,2009-01-05 11:36:00 +0900,0.285
USDJPY60,1,10,2,92.023,92.03,0,0,1234,10523,2009-01-05 11:36:00 +0900,2009-01-05 13:22:00 +0900,0.07
USDJPY60,2,5,2,92.03,91.993,0,0,1235,10524,2009-01-05 13:22:00 +0900,2009-01-05 14:16:00 +0900,0.185
USDJPY60,1,10,2,91.993,92.0,0,0,1234,10525,2009-01-05 14:16:00 +0900,2009-01-05 14:39:00 +0900,0.07
USDJPY60,2,5,2,92.0,91.993,0,0,1235,10526,2009-01-05 14:39:00 +0900,2009-01-05 14:42:00 +0900,0.035
USDJPY60,1,10,2,91.993,92.01,0,0,1234,10527,2009-01-05 14:42:00 +0900,2009-01-05 16:44:00 +0900,0.17
USDJPY60,2,5,2,92.01,93.043,0,0,1235,10528,2009-01-05 16:44:00 +0900,2009-01-05 19:21:00 +0900,-5.165
USDJPY60,1,10,2,93.043,93.13,0,0,1234,10529,2009-01-05 19:21:00 +0900,2009-01-05 19:24:00 +0900,0.87
USDJPY60,2,5,2,93.13,93.043,0,0,1235,10530,2009-01-05 19:24:00 +0900,2009-01-05 19:42:00 +0900,0.435
